"취업일자","연령","장애유형","중증여부","근무지역","취업직종대분류","연령대","장애유형_중증여부","월","근무지역분류"
"2020-05-01",55,"시각장애","경증","경기 부천시 원미구","영업·판매직",5,"시각장애-경증","05","경기"
"2020-03-09",67,"지체장애","중증","경기 고양시 일산동구","교육직",6,"지체장애-중증","03","경기"
"2020-02-03",46,"지체장애","경증","경기 구리시","식품 가공·생산직",4,"지체장애-경증","02","경기"
"2020-04-07",20,"지적장애","중증","전북 군산시","제조 단순직",2,"지적장애-중증","04","전북"
"2020-04-07",20,"지적장애","중증","전북 군산시","제조 단순직",2,"지적장애-중증","04","전북"
"2020-04-01",49,"지체장애","경증","전북 군산시","사회복지·종교직",4,"지체장애-경증","04","전북"
"2020-08-01",37,"지적장애","중증","전북 군산시","사회복지·종교직",3,"지적장애-중증","08","전북"
"2020-08-01",26,"지적장애","중증","전북 군산시","제조 단순직",2,"지적장애-중증","08","전북"
"2020-07-06",34,"지적장애","중증","전북 군산시","제조 단순직",3,"지적장애-중증","07","전북"
"2020-07-06",33,"지적장애","중증","전북 군산시","제조 단순직",3,"지적장애-중증","07","전북"
"2020-07-06",37,"지적장애","중증","전북 군산시","제조 단순직",3,"지적장애-중증","07","전북"
"2020-08-01",20,"지적장애","중증","전북 군산시","제조 단순직",2,"지적장애-중증","08","전북"
"2020-08-01",21,"지적장애","중증","전북 군산시","제조 단순직",2,"지적장애-중증","08","전북"
"2020-08-01",21,"지적장애","중증","전북 군산시","제조 단순직",2,"지적장애-중증","08","전북"
"2020-12-02",20,"지적장애","중증","전북 군산시","경영·행정·사무직",2,"지적장애-중증","12","전북"
"2020-03-11",20,"지적장애","중증","경남 창원시 의창구","제조 단순직",2,"지적장애-중증","03","경남"
"2020-02-01",52,"지체장애","경증","충남 보령시","돌봄 서비스직(간병·육아)",5,"지체장애-경증","02","충남"
"2020-01-02",37,"청각장애","경증","충남 홍성군","미용·예식 서비스직",3,"청각장애-경증","01","충남"
"2020-01-08",55,"지체장애","경증","충남 서천군","돌봄 서비스직(간병·육아)",5,"지체장애-경증","01","충남"
"2020-03-01",37,"지체장애","경증","대전 대덕구","사회복지·종교직",3,"지체장애-경증","03","대전"
"2020-01-06",64,"청각장애","경증","전북 전주시","돌봄 서비스직(간병·육아)",6,"청각장애-경증","01","전북"
"2020-03-09",40,"시각장애","경증","광주 광산구","사회복지·종교직",4,"시각장애-경증","03","광주"
"2020-03-16",55,"지체장애","경증","경남 창원시 마산회원구","제조 단순직",5,"지체장애-경증","03","경남"
"2020-09-11",41,"정신장애","중증","경기 화성시","제조 단순직",4,"정신장애-중증","09","경기"
"2020-05-20",22,"지적장애","중증","경기 화성시","제조 단순직",2,"지적장애-중증","05","경기"
"2020-05-20",23,"지적장애","중증","경기 화성시","제조 단순직",2,"지적장애-중증","05","경기"
"2020-05-20",25,"지적장애","중증","경기 화성시","청소 및 기타 개인서비스직",2,"지적장애-중증","05","경기"
"2020-05-20",41,"지체장애","중증","경기 화성시","청소 및 기타 개인서비스직",4,"지체장애-중증","05","경기"
"2020-01-21",23,"지적장애","중증","경기 화성시","제조 단순직",2,"지적장애-중증","01","경기"
"2020-01-21",36,"지체장애","중증","경기 화성시","제조 단순직",3,"지체장애-중증","01","경기"
"2020-01-20",27,"지적장애","중증","경기 화성시","제조 단순직",2,"지적장애-중증","01","경기"
"2020-02-10",28,"지적장애","중증","경기 부천시","식품 가공·생산직",2,"지적장애-중증","02","경기"
"2020-04-06",49,"청각장애","중증","경기 파주시","제조 단순직",4,"청각장애-중증","04","경기"
"2020-04-06",37,"청각장애","중증","경기 파주시","제조 단순직",3,"청각장애-중증","04","경기"
"2020-10-08",59,"지체장애","경증","경기 양주시","인쇄·목재·공예 및 기타 설치·정비·생산직",5,"지체장애-경증","10","경기"
"2020-03-16",57,"지체장애","경증","경기 양주시","제조 단순직",5,"지체장애-경증","03","경기"
"2020-03-16",58,"지체장애","경증","경기 양주시","제조 단순직",5,"지체장애-경증","03","경기"
"2020-04-06",23,"지적장애","중증","경기 양주시","제조 단순직",2,"지적장애-중증","04","경기"
"2020-04-01",64,"지체장애","중증","경기 양주시","제조 단순직",6,"지체장애-중증","04","경기"
"2020-03-23",28,"지적장애","중증","경기 양주시","제조 단순직",2,"지적장애-중증","03","경기"
"2020-03-16",51,"지체장애","경증","경기 양주시","제조 단순직",5,"지체장애-경증","03","경기"
"2020-03-16",46,"정신장애","중증","경기 양주시","제조 단순직",4,"정신장애-중증","03","경기"
"2020-08-14",54,"지체장애","경증","경기 양주시","전기·전자 설치·정비·생산직",5,"지체장애-경증","08","경기"
"2020-08-14",58,"지체장애","중증","경기 양주시","전기·전자 설치·정비·생산직",5,"지체장애-중증","08","경기"
"2020-03-02",25,"지적장애","중증","전남 구례군","청소 및 기타 개인서비스직",2,"지적장애-중증","03","전남"
"2020-03-02",46,"지적장애","중증","전남 구례군","청소 및 기타 개인서비스직",4,"지적장애-중증","03","전남"
"2020-03-02",32,"지적장애","중증","전남 구례군","청소 및 기타 개인서비스직",3,"지적장애-중증","03","전남"
"2020-03-02",42,"지적장애","중증","전남 구례군","청소 및 기타 개인서비스직",4,"지적장애-중증","03","전남"
"2020-03-02",46,"시각장애","중증","전남 구례군","청소 및 기타 개인서비스직",4,"시각장애-중증","03","전남"
"2020-05-06",34,"지체장애","중증","대전 서구","관리직(임원·부서장)",3,"지체장애-중증","05","대전"
"2020-03-02",50,"지체장애","중증","전북 군산시","돌봄 서비스직(간병·육아)",5,"지체장애-중증","03","전북"
"2020-01-06",48,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",4,"지적장애-중증","01","충북"
"2020-01-06",57,"정신장애","중증","충북 증평군","청소 및 기타 개인서비스직",5,"정신장애-중증","01","충북"
"2020-01-06",34,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",3,"지적장애-중증","01","충북"
"2020-01-06",28,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",2,"지적장애-중증","01","충북"
"2020-01-06",23,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",2,"지적장애-중증","01","충북"
"2020-01-06",21,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",2,"지적장애-중증","01","충북"
"2020-01-06",64,"지체장애","중증","충북 증평군","청소 및 기타 개인서비스직",6,"지체장애-중증","01","충북"
"2020-01-06",49,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",4,"지적장애-중증","01","충북"
"2020-01-06",78,"청각장애","중증","충북 증평군","청소 및 기타 개인서비스직",7,"청각장애-중증","01","충북"
"2020-01-06",44,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",4,"지적장애-중증","01","충북"
"2020-01-06",35,"정신장애","중증","충북 증평군","청소 및 기타 개인서비스직",3,"정신장애-중증","01","충북"
"2020-01-06",41,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",4,"지적장애-중증","01","충북"
"2020-01-06",41,"지적장애","중증","충북 증평군","청소 및 기타 개인서비스직",4,"지적장애-중증","01","충북"
"2020-01-06",28,"지적장애","중증","충북 증평군","경영·행정·사무직",2,"지적장애-중증","01","충북"
"2020-03-09",56,"정신장애","중증","충북 증평군","청소 및 기타 개인서비스직",5,"정신장애-중증","03","충북"
"2020-02-10",24,"지적장애","중증","충남 천안시 동남구","사회복지·종교직",2,"지적장애-중증","02","충남"
"2020-06-01",62,"지체장애","중증","경북 영천시","경영·행정·사무직",6,"지체장애-중증","06","경북"
"2020-04-01",60,"지체장애","중증","경북 영천시","경영·행정·사무직",6,"지체장애-중증","04","경북"
"2020-01-23",54,"지체장애","중증","경기 수원시 권선구","청소 및 기타 개인서비스직",5,"지체장애-중증","01","경기"
"2020-04-06",34,"지적장애","중증","울산 남구","인쇄·목재·공예 및 기타 설치·정비·생산직",3,"지적장애-중증","04","울산"
"2020-02-20",46,"시각장애","경증","경기 화성시","경영·행정·사무직",4,"시각장애-경증","02","경기"
"2020-03-13",33,"지적장애","중증","광주 북구","경영·행정·사무직",3,"지적장애-중증","03","광주"
"2020-03-17",58,"지체장애","경증","경기 평택시","청소 및 기타 개인서비스직",5,"지체장애-경증","03","경기"
"2020-04-13",56,"지체장애","중증","대구 동구","청소 및 기타 개인서비스직",5,"지체장애-중증","04","대구"
"2020-03-13",39,"지적장애","중증","서울 강북구","청소 및 기타 개인서비스직",3,"지적장애-중증","03","서울"
"2020-04-06",37,"청각장애","중증","강원 원주시","식품 가공·생산직",3,"청각장애-중증","04","강원"
"2020-04-06",37,"청각장애","중증","강원 원주시","식품 가공·생산직",3,"청각장애-중증","04","강원"
"2020-04-10",28,"지적장애","중증","충남 아산시","음식 서비스직",2,"지적장애-중증","04","충남"
"2020-01-28",54,"청각장애","경증","부산 연제구","돌봄 서비스직(간병·육아)",5,"청각장애-경증","01","부산"
"2020-04-01",20,"지적장애","중증","제주 제주시","영업·판매직",2,"지적장애-중증","04","제주"
"2020-04-01",20,"지적장애","중증","제주 제주시","영업·판매직",2,"지적장애-중증","04","제주"
"2020-11-05",47,"청각장애","중증","서울 관악구","청소 및 기타 개인서비스직",4,"청각장애-중증","11","서울"
"2020-04-10",30,"청각장애","중증","서울 관악구","청소 및 기타 개인서비스직",3,"청각장애-중증","04","서울"
"2020-04-10",45,"청각장애","중증","서울 관악구","청소 및 기타 개인서비스직",4,"청각장애-중증","04","서울"
"2020-04-10",42,"청각장애","중증","서울 관악구","청소 및 기타 개인서비스직",4,"청각장애-중증","04","서울"
"2020-04-10",59,"청각장애","중증","서울 관악구","청소 및 기타 개인서비스직",5,"청각장애-중증","04","서울"
"2020-03-01",52,"지체장애","경증","경기 화성시","경영·행정·사무직",5,"지체장애-경증","03","경기"
"2020-02-24",46,"지체장애","경증","대구 달서구","기계 설치·정비·생산직",4,"지체장애-경증","02","대구"
"2020-03-01",33,"지체장애","경증","경기 용인시 기흥구","음식 서비스직",3,"지체장애-경증","03","경기"
"2020-02-01",56,"지체장애","경증","경기 부천시","경호·경비직",5,"지체장애-경증","02","경기"
"2020-04-06",26,"지적장애","중증","서울 영등포구","음식 서비스직",2,"지적장애-중증","04","서울"
"2020-03-02",55,"시각장애","경증","대전 서구","음식 서비스직",5,"시각장애-경증","03","대전"
"2020-03-01",50,"지체장애","경증","경남 함안군","돌봄 서비스직(간병·육아)",5,"지체장애-경증","03","경남"
"2020-03-16",70,"시각장애","중증","서울 강남구","보건·의료직",7,"시각장애-중증","03","서울"
"2020-05-04",25,"지적장애","중증","대구 서구","영업·판매직",2,"지적장애-중증","05","대구"
"2020-05-01",53,"지체장애","경증","대구 서구","영업·판매직",5,"지체장애-경증","05","대구"
"2020-02-01",36,"시각장애","경증","서울 광진구","미용·예식 서비스직",3,"시각장애-경증","02","서울"
"2020-03-05",40,"지체장애","경증","경남 김해시","관리직(임원·부서장)",4,"지체장애-경증","03","경남"
"2020-02-03",42,"지체장애","경증","제주 제주시","경영·행정·사무직",4,"지체장애-경증","02","제주"
"2020-03-02",28,"지체장애","경증","서울 광진구","음식 서비스직",2,"지체장애-경증","03","서울"
"2020-03-01",53,"시각장애","중증","서울 은평구","경영·행정·사무직",5,"시각장애-중증","03","서울"
"2020-10-19",47,"청각장애","중증","경북 경주시","제조 단순직",4,"청각장애-중증","10","경북"
"2020-04-01",43,"청각장애","중증","경북 경주시","기계 설치·정비·생산직",4,"청각장애-중증","04","경북"
"2020-04-01",39,"청각장애","중증","경북 경주시","기계 설치·정비·생산직",3,"청각장애-중증","04","경북"
"2020-04-01",39,"청각장애","경증","경북 경주시","기계 설치·정비·생산직",3,"청각장애-경증","04","경북"
"2020-04-01",33,"청각장애","중증","경북 경주시","기계 설치·정비·생산직",3,"청각장애-중증","04","경북"
"2020-04-01",54,"청각장애","중증","경북 경주시","제조 단순직",5,"청각장애-중증","04","경북"
"2020-04-01",46,"청각장애","중증","경북 경주시","제조 단순직",4,"청각장애-중증","04","경북"
"2020-04-01",40,"청각장애","중증","경북 경주시","제조 단순직",4,"청각장애-중증","04","경북"
"2020-04-01",40,"청각장애","중증","경북 경주시","제조 단순직",4,"청각장애-중증","04","경북"
"2020-04-01",47,"청각장애","중증","경북 경주시","기계 설치·정비·생산직",4,"청각장애-중증","04","경북"
"2020-01-08",66,"시각장애","경증","서울 성동구","식품 가공·생산직",6,"시각장애-경증","01","서울"
"2020-03-02",23,"청각장애","경증","전남 여수시","경영·행정·사무직",2,"청각장애-경증","03","전남"
"2020-03-01",67,"시각장애","중증","경기 부천시","보건·의료직",6,"시각장애-중증","03","경기"
"2020-03-01",46,"시각장애","중증","경기 부천시","보건·의료직",4,"시각장애-중증","03","경기"
"2020-03-01",31,"시각장애","중증","경기 부천시","보건·의료직",3,"시각장애-중증","03","경기"
"2020-03-01",57,"시각장애","경증","경기 부천시","보건·의료직",5,"시각장애-경증","03","경기"
"2020-03-01",40,"시각장애","경증","경기 부천시","보건·의료직",4,"시각장애-경증","03","경기"
"2020-01-01",59,"청각장애","경증","부산 수영구","돌봄 서비스직(간병·육아)",5,"청각장애-경증","01","부산"
"2020-01-29",52,"지체장애","경증","경기 안산시 단원구","기계 설치·정비·생산직",5,"지체장애-경증","01","경기"
"2020-04-01",64,"지체장애","경증","경기 고양시 덕양구","교육직",6,"지체장애-경증","04","경기"
"2020-03-02",53,"시각장애","경증","경기 성남시 분당구","사회복지·종교직",5,"시각장애-경증","03","경기"
"2020-03-23",24,"지적장애","중증","전북 김제시","기계 설치·정비·생산직",2,"지적장애-중증","03","전북"
"2020-06-23",29,"지적장애","중증","전남 강진군","경영·행정·사무직",2,"지적장애-중증","06","전남"
"2020-03-01",62,"시각장애","경증","세종특별자치시","경호·경비직",6,"시각장애-경증","03","세종"
"2020-03-02",29,"지체장애","경증","전남 목포시","경영·행정·사무직",2,"지체장애-경증","03","전남"
"2020-01-08",25,"지적장애","중증","세종특별자치시","음식 서비스직",2,"지적장애-중증","01","세종"
"2020-01-08",20,"지적장애","중증","세종특별자치시","음식 서비스직",2,"지적장애-중증","01","세종"
"2020-01-08",23,"지적장애","중증","세종특별자치시","음식 서비스직",2,"지적장애-중증","01","세종"
"2020-11-02",68,"지체장애","경증","경기 성남시 분당구","청소 및 기타 개인서비스직",6,"지체장애-경증","11","경기"
"2020-04-06",51,"정신장애","중증","경기 성남시 분당구","청소 및 기타 개인서비스직",5,"정신장애-중증","04","경기"
"2020-06-24",27,"정신장애","중증","경기 성남시 분당구","경영·행정·사무직",2,"정신장애-중증","06","경기"
"2020-12-15",23,"지적장애","중증","강원 영월군","음식 서비스직",2,"지적장애-중증","12","강원"
"2020-03-02",27,"지체장애","경증","전북 전주시 완산구","경영·행정·사무직",2,"지체장애-경증","03","전북"
"2020-04-01",35,"시각장애","경증","전북 전주시 완산구","경영·행정·사무직",3,"시각장애-경증","04","전북"
"2020-05-28",37,"지적장애","중증","광주 광산구","청소 및 기타 개인서비스직",3,"지적장애-중증","05","광주"
"2020-04-08",34,"지적장애","중증","광주 광산구","청소 및 기타 개인서비스직",3,"지적장애-중증","04","광주"
"2020-04-08",48,"지적장애","중증","광주 광산구","청소 및 기타 개인서비스직",4,"지적장애-중증","04","광주"
"2020-04-21",21,"지적장애","중증","부산 사하구","인쇄·목재·공예 및 기타 설치·정비·생산직",2,"지적장애-중증","04","부산"
"2020-04-27",41,"정신장애","중증","부산 사하구","인쇄·목재·공예 및 기타 설치·정비·생산직",4,"정신장애-중증","04","부산"
"2020-04-20",37,"지적장애","중증","부산 사하구","인쇄·목재·공예 및 기타 설치·정비·생산직",3,"지적장애-중증","04","부산"
"2020-04-20",27,"지적장애","중증","부산 사하구","인쇄·목재·공예 및 기타 설치·정비·생산직",2,"지적장애-중증","04","부산"
"2020-04-06",26,"지적장애","중증","부산 사하구","인쇄·목재·공예 및 기타 설치·정비·생산직",2,"지적장애-중증","04","부산"
"2020-05-04",34,"지적장애","중증","경남 김해시","음식 서비스직",3,"지적장애-중증","05","경남"
"2020-03-30",49,"시각장애","경증","경기 안산시 단원구","제조 단순직",4,"시각장애-경증","03","경기"
"2020-09-01",34,"정신장애","중증","경기 수원시 권선구","전기·전자 설치·정비·생산직",3,"정신장애-중증","09","경기"
"2020-07-01",21,"지적장애","중증","경기 수원시 권선구","전기·전자 설치·정비·생산직",2,"지적장애-중증","07","경기"
"2020-07-01",30,"지적장애","중증","경기 수원시 권선구","전기·전자 설치·정비·생산직",3,"지적장애-중증","07","경기"
"2020-07-01",27,"정신장애","중증","경기 수원시 권선구","전기·전자 설치·정비·생산직",2,"정신장애-중증","07","경기"
"2020-07-01",44,"지적장애","중증","경기 수원시 권선구","전기·전자 설치·정비·생산직",4,"지적장애-중증","07","경기"
"2020-05-26",25,"지적장애","중증","경기 수원시 권선구","전기·전자 설치·정비·생산직",2,"지적장애-중증","05","경기"
"2020-12-01",28,"지적장애","중증","경기 수원시 권선구","전기·전자 설치·정비·생산직",2,"지적장애-중증","12","경기"
"2020-06-19",32,"지적장애","중증","경기 수원시 권선구","전기·전자 설치·정비·생산직",3,"지적장애-중증","06","경기"
"2020-12-07",61,"지체장애","경증","대전 동구","제조 단순직",6,"지체장애-경증","12","대전"
"2020-12-07",57,"지체장애","경증","대전 동구","제조 단순직",5,"지체장애-경증","12","대전"
"2020-09-01",27,"지적장애","중증","서울 송파구","영업·판매직",2,"지적장애-중증","09","서울"
"2020-09-01",22,"지적장애","중증","서울 송파구","영업·판매직",2,"지적장애-중증","09","서울"
"2020-07-01",51,"시각장애","중증","서울 송파구","보건·의료직",5,"시각장애-중증","07","서울"
"2020-07-01",47,"시각장애","중증","서울 송파구","보건·의료직",4,"시각장애-중증","07","서울"
"2020-07-01",49,"시각장애","중증","서울 송파구","보건·의료직",4,"시각장애-중증","07","서울"
"2020-07-01",55,"시각장애","중증","서울 송파구","보건·의료직",5,"시각장애-중증","07","서울"
"2020-07-01",23,"시각장애","중증","서울 송파구","보건·의료직",2,"시각장애-중증","07","서울"
"2020-07-08",21,"지적장애","중증","서울 송파구","영업·판매직",2,"지적장애-중증","07","서울"
"2020-07-01",31,"시각장애","중증","서울 송파구","보건·의료직",3,"시각장애-중증","07","서울"
"2020-05-11",24,"지적장애","중증","서울 송파구","경영·행정·사무직",2,"지적장애-중증","05","서울"
"2020-05-11",30,"지적장애","중증","서울 송파구","경영·행정·사무직",3,"지적장애-중증","05","서울"
"2020-05-11",22,"지적장애","중증","서울 송파구","경영·행정·사무직",2,"지적장애-중증","05","서울"
"2020-05-11",27,"지적장애","중증","서울 송파구","경영·행정·사무직",2,"지적장애-중증","05","서울"
"2020-05-11",24,"지적장애","중증","서울 송파구","경영·행정·사무직",2,"지적장애-중증","05","서울"
"2020-05-20",27,"지적장애","중증","서울 송파구","경영·행정·사무직",2,"지적장애-중증","05","서울"
"2020-06-22",21,"지체장애","중증","서울 송파구","경영·행정·사무직",2,"지체장애-중증","06","서울"
"2020-06-11",39,"정신장애","중증","서울 송파구","경영·행정·사무직",3,"정신장애-중증","06","서울"
"2020-02-01",35,"시각장애","중증","경북 포항시","보건·의료직",3,"시각장애-중증","02","경북"
"2020-05-21",31,"정신장애","중증","부산 동래구","경영·행정·사무직",3,"정신장애-중증","05","부산"
"2020-04-01",29,"정신장애","중증","부산 동래구","경영·행정·사무직",2,"정신장애-중증","04","부산"
"2020-10-05",49,"정신장애","중증","부산 중구","보건·의료직",4,"정신장애-중증","10","부산"
"2020-07-01",53,"지체장애","경증","부산 중구","경영·행정·사무직",5,"지체장애-경증","07","부산"
"2020-10-05",22,"지적장애","중증","부산 중구","보건·의료직",2,"지적장애-중증","10","부산"
"2020-11-02",49,"정신장애","중증","부산 중구","보건·의료직",4,"정신장애-중증","11","부산"
"2020-04-01",48,"정신장애","중증","부산 중구","보건·의료직",4,"정신장애-중증","04","부산"
"2020-04-01",40,"정신장애","중증","부산 중구","보건·의료직",4,"정신장애-중증","04","부산"
"2020-03-10",38,"지체장애","경증","경남 김해시","식품 가공·생산직",3,"지체장애-경증","03","경남"
"2020-02-17",31,"지적장애","중증","제주 제주시","영업·판매직",3,"지적장애-중증","02","제주"
"2020-03-13",32,"시각장애","경증","전북 전주시 덕진구","미용·예식 서비스직",3,"시각장애-경증","03","전북"
"2020-03-31",20,"지적장애","중증","울산 남구","음식 서비스직",2,"지적장애-중증","03","울산"
"2020-04-01",28,"지적장애","중증","서울 마포구","운전·운송직",2,"지적장애-중증","04","서울"
"2020-03-01",54,"지체장애","중증","충남 당진시","경영·행정·사무직",5,"지체장애-중증","03","충남"
"2020-05-11",21,"지적장애","중증","대전 대덕구","전기·전자 설치·정비·생산직",2,"지적장애-중증","05","대전"
"2020-05-11",23,"지적장애","중증","대전 대덕구","전기·전자 설치·정비·생산직",2,"지적장애-중증","05","대전"
"2020-05-04",54,"지체장애","경증","경기 과천시","청소 및 기타 개인서비스직",5,"지체장애-경증","05","경기"
"2020-04-20",44,"지체장애","경증","경북 구미시","영업·판매직",4,"지체장애-경증","04","경북"
"2020-02-26",57,"시각장애","중증","경기 화성시","청소 및 기타 개인서비스직",5,"시각장애-중증","02","경기"
"2020-01-01",20,"지체장애","중증","대구 달성군","기계 설치·정비·생산직",2,"지체장애-중증","01","대구"
"2020-04-01",48,"시각장애","중증","경북 경산시","보건·의료직",4,"시각장애-중증","04","경북"
"2020-01-01",33,"청각장애","중증","경기 시흥시","청소 및 기타 개인서비스직",3,"청각장애-중증","01","경기"
"2020-01-01",32,"지적장애","중증","경기 시흥시","청소 및 기타 개인서비스직",3,"지적장애-중증","01","경기"
"2020-01-01",36,"지적장애","중증","경기 시흥시","청소 및 기타 개인서비스직",3,"지적장애-중증","01","경기"
"2020-09-22",20,"지적장애","중증","경기 하남시","전기·전자 설치·정비·생산직",2,"지적장애-중증","09","경기"
"2020-09-14",62,"지체장애","경증","경기 하남시","전기·전자 설치·정비·생산직",6,"지체장애-경증","09","경기"
"2020-11-18",23,"지적장애","중증","경기 하남시","전기·전자 설치·정비·생산직",2,"지적장애-중증","11","경기"
"2020-04-01",25,"지적장애","중증","경북 포항시 남구","섬유·의복 생산직",2,"지적장애-중증","04","경북"
"2020-02-24",40,"지적장애","중증","부산 남구","경영·행정·사무직",4,"지적장애-중증","02","부산"
"2020-04-01",53,"청각장애","중증","경기 수원시 영통구","청소 및 기타 개인서비스직",5,"청각장애-중증","04","경기"
"2020-04-13",64,"지체장애","경증","서울 양천구","청소 및 기타 개인서비스직",6,"지체장애-경증","04","서울"
"2020-09-07",21,"지적장애","중증","전남 여수시","음식 서비스직",2,"지적장애-중증","09","전남"
"2020-04-27",30,"지적장애","중증","전남 여수시","음식 서비스직",3,"지적장애-중증","04","전남"
"2020-01-14",38,"지적장애","중증","강원 정선군","경영·행정·사무직",3,"지적장애-중증","01","강원"
"2020-03-09",27,"정신장애","중증","강원 정선군","경영·행정·사무직",2,"정신장애-중증","03","강원"
"2020-08-27",27,"지적장애","중증","강원 정선군","제조 단순직",2,"지적장애-중증","08","강원"
"2020-07-08",20,"지적장애","중증","경북 구미시","음식 서비스직",2,"지적장애-중증","07","경북"
"2020-04-20",24,"지적장애","중증","경북 구미시","음식 서비스직",2,"지적장애-중증","04","경북"
"2020-04-13",23,"지적장애","중증","경북 구미시","음식 서비스직",2,"지적장애-중증","04","경북"
"2020-04-07",31,"지적장애","중증","경북 구미시","음식 서비스직",3,"지적장애-중증","04","경북"
"2020-01-01",68,"시각장애","중증","서울 중구","경영·행정·사무직",6,"시각장애-중증","01","서울"
"2020-03-01",68,"시각장애","경증","충남 태안군","청소 및 기타 개인서비스직",6,"시각장애-경증","03","충남"
"2020-01-07",67,"지체장애","경증","충남 태안군","돌봄 서비스직(간병·육아)",6,"지체장애-경증","01","충남"
"2020-04-07",51,"지체장애","경증","경기 화성시(수원)","경영·행정·사무직",5,"지체장애-경증","04","경기"
"2020-01-01",55,"청각장애","경증","서울 송파구","돌봄 서비스직(간병·육아)",5,"청각장애-경증","01","서울"
"2020-03-23",50,"청각장애","경증","대구 달서구","미용·예식 서비스직",5,"청각장애-경증","03","대구"
"2020-03-23",62,"청각장애","경증","대구 달서구","청소 및 기타 개인서비스직",6,"청각장애-경증","03","대구"
"2020-04-06",26,"정신장애","중증","울산 울주군","청소 및 기타 개인서비스직",2,"정신장애-중증","04","울산"
"2020-09-01",63,"지체장애","경증","충북 증평군","청소 및 기타 개인서비스직",6,"지체장애-경증","09","충북"
"2020-01-01",43,"청각장애","중증","충북 증평군","경영·행정·사무직",4,"청각장애-중증","01","충북"
"2020-02-01",57,"지적장애","중증","경남 합천군","청소 및 기타 개인서비스직",5,"지적장애-중증","02","경남"
"2020-02-17",21,"지적장애","중증","부산 부산진구","경영·행정·사무직",2,"지적장애-중증","02","부산"
"2020-02-10",52,"지적장애","중증","부산 해운대구","경영·행정·사무직",5,"지적장애-중증","02","부산"
"2020-03-01",67,"청각장애","중증","인천 미추홀구","제조 단순직",6,"청각장애-중증","03","인천"
"2020-10-14",23,"지적장애","중증","경남 거제시","경영·행정·사무직",2,"지적장애-중증","10","경남"
"2020-08-07",27,"지적장애","중증","경남 거제시","제조 단순직",2,"지적장애-중증","08","경남"
"2020-08-07",24,"지적장애","중증","경남 거제시","제조 단순직",2,"지적장애-중증","08","경남"
"2020-03-18",40,"지적장애","중증","울산 울주군","기계 설치·정비·생산직",4,"지적장애-중증","03","울산"
"2020-03-26",64,"지체장애","경증","인천 남동구","돌봄 서비스직(간병·육아)",6,"지체장애-경증","03","인천"
"2020-01-29",66,"지체장애","경증","경기 성남시 중원구","관리직(임원·부서장)",6,"지체장애-경증","01","경기"
"2020-02-01",27,"정신장애","중증","경기 성남시","제조 단순직",2,"정신장애-중증","02","경기"
"2020-05-18",41,"지적장애","중증","전남 순천시","청소 및 기타 개인서비스직",4,"지적장애-중증","05","전남"
"2020-03-15",59,"시각장애","경증","경기 광명시","음식 서비스직",5,"시각장애-경증","03","경기"
"2020-02-24",63,"지체장애","경증","인천 서구","미용·예식 서비스직",6,"지체장애-경증","02","인천"
"2020-03-01",43,"시각장애","중증","경기 화성시(화성)","보건·의료직",4,"시각장애-중증","03","경기"
"2020-03-01",51,"시각장애","중증","경기 화성시(화성)","보건·의료직",5,"시각장애-중증","03","경기"
"2020-03-01",51,"시각장애","중증","경기 화성시(화성)","보건·의료직",5,"시각장애-중증","03","경기"
"2020-04-01",61,"지체장애","중증","대전 서구","경호·경비직",6,"지체장애-중증","04","대전"
"2020-01-01",27,"지적장애","중증","대전 서구","제조 단순직",2,"지적장애-중증","01","대전"
"2020-04-01",30,"지적장애","중증","경기 시흥시","청소 및 기타 개인서비스직",3,"지적장애-중증","04","경기"
"2020-01-01",57,"청각장애","경증","대구 북구","돌봄 서비스직(간병·육아)",5,"청각장애-경증","01","대구"
"2020-06-01",42,"지체장애","경증","경기 남양주시","영업·판매직",4,"지체장애-경증","06","경기"
"2020-05-12",31,"청각장애","중증","서울 마포구","청소 및 기타 개인서비스직",3,"청각장애-중증","05","서울"
"2020-03-10",59,"지체장애","경증","충북 충주시","전기·전자 설치·정비·생산직",5,"지체장애-경증","03","충북"
"2020-05-19",46,"정신장애","중증","광주 동구","제조 단순직",4,"정신장애-중증","05","광주"
"2020-04-21",60,"지체장애","경증","광주 동구","제조 단순직",6,"지체장애-경증","04","광주"
"2020-04-21",37,"지적장애","중증","광주 동구","제조 단순직",3,"지적장애-중증","04","광주"
"2020-04-21",32,"지적장애","중증","광주 동구","제조 단순직",3,"지적장애-중증","04","광주"
"2020-04-21",23,"지적장애","중증","광주 동구","제조 단순직",2,"지적장애-중증","04","광주"
"2020-04-18",45,"청각장애","중증","광주 동구","제조 단순직",4,"청각장애-중증","04","광주"
"2020-04-18",52,"청각장애","중증","광주 동구","제조 단순직",5,"청각장애-중증","04","광주"
